state,county,pop_total_2015,median_age_2015,median_income_2015,households_median_value_2015,households_avg_size_2015,households_total_2015,households_median_gross_rent_2015,mean_travel_time_2015,pop_total_male_rate_2015,pop_total_female_rate_2015,pop_18_39_male_rate_2015,pop_18_39_female_rate_2015,pop_40_64_male_rate_2015,pop_40_64_female_rate_2015,pop_over_65_male_rate_2015,pop_over_65_female_rate_2015,veterans_rate_2015,inmigrants_rate_2015,white_rate_2015,black_rate_2015,native_rate_2015,asian_rate_2015,pacific_rate_2015,other_rate_2015,hispanic_rate_2015,two_more_races_rate_2015,high_school_rate_2015,bachelors_rate_2015,poverty_rate_2015,households_renter_rate_2015,households_owner_rate_2015,unemployment_rate_2015,public_transport_rate_2015,no_health_insurance_rate_2015,county_fips
48,183,123178,35.4,47639.0,124600.0,2.61,45618,771.0,53571,48.98,51.02,15.26,14.68,14.65,15.87,5.86,8.0,6.81,8.82,74.67,20.14,0.42,1.41,0.18,1.41,17.72,1.77,14.47,8.97,17.67,39.57,60.43,5.9,0.2,19.6,48183
48,185,26961,40.7,46195.0,105400.0,2.63,9005,666.0,9474,54.98,45.02,16.18,10.95,19.66,15.16,7.67,8.23,6.98,9.74,74.69,15.96,1.23,0.08,0.0,5.24,22.64,2.8,18.68,5.31,17.44,22.42,77.58,6.2,0.0,18.01,48185
48,187,143460,36.6,62420.0,163300.0,2.89,48940,898.0,64361,49.37,50.63,13.73,14.06,16.14,16.86,5.78,6.91,11.36,7.14,78.66,7.18,0.39,1.65,0.01,9.1,36.7,3.01,15.91,10.99,9.71,23.21,76.79,5.7,0.1,14.77,48187
48,189,35504,32.5,43375.0,73400.0,2.86,11513,616.0,13350,51.65,48.35,17.08,13.96,14.98,13.42,5.61,6.85,4.47,10.53,84.06,4.91,0.69,0.43,0.01,4.44,57.92,5.48,15.03,5.47,21.26,38.99,61.01,8.05,0.15,20.3,48189
48,191,3203,44.7,30950.0,36500.0,2.71,1155,497.0,1126,50.11,49.89,10.71,10.49,15.24,16.83,10.86,11.9,7.24,12.08,81.67,7.46,0.03,0.31,0.0,6.24,34.09,4.28,15.67,5.84,26.35,32.03,67.97,11.52,0.06,25.29,48191
48,193,8266,48.6,42432.0,96600.0,2.52,3166,638.0,3134,48.87,51.13,11.73,9.87,15.64,16.45,11.93,14.09,8.59,4.31,96.96,1.02,0.39,0.24,0.02,0.57,11.18,0.8,19.43,11.13,14.02,27.29,72.71,5.88,0.0,15.35,48193
48,195,5559,36.4,44219.0,81300.0,2.78,1972,638.0,2527,50.13,49.87,11.55,11.84,17.14,15.15,6.55,8.31,4.1,18.44,94.35,0.13,0.38,0.36,0.0,3.18,45.24,1.6,14.68,9.41,16.89,24.59,75.41,2.34,0.0,17.4,48195
48,197,3992,42.3,37174.0,45600.0,2.42,1634,516.0,1625,48.47,51.53,11.67,12.17,18.31,17.59,7.11,10.65,5.59,6.19,85.2,8.89,0.0,0.23,0.0,3.76,20.37,1.93,17.96,9.99,14.65,27.23,72.77,5.86,0.45,18.44,48197
48,199,55375,38.9,52614.0,101000.0,2.64,20799,814.0,23313,49.35,50.65,12.73,13.55,16.95,16.91,6.68,8.11,7.62,1.43,91.1,5.81,0.34,0.63,0.02,1.09,5.19,1.01,22.06,7.25,12.07,20.41,79.59,5.54,0.04,17.79,48199
48,201,4356362,32.8,54457.0,137800.0,2.88,1499528,906.0,1977413,49.74,50.26,16.89,16.41,15.01,15.43,3.92,5.02,3.94,25.41,63.12,18.86,0.45,6.57,0.07,8.73,41.56,2.19,12.48,11.88,17.78,45.07,54.93,7.5,1.36,23.42,48201
48,203,66417,37.5,45974.0,112700.0,2.76,23546,699.0,27086,49.07,50.93,13.75,13.79,15.73,16.55,6.48,8.37,6.69,6.24,72.93,21.66,0.35,0.53,0.0,2.77,12.12,1.76,19.01,9.15,16.79,25.66,74.34,7.7,0.05,18.46,48203
48,205,6121,39.3,63004.0,147300.0,2.61,1769,730.0,2123,61.61,38.39,20.98,9.17,23.1,11.58,6.26,7.79,6.42,10.05,83.66,8.43,0.05,0.13,0.0,4.59,25.55,3.14,15.39,11.84,4.82,34.65,65.35,2.14,0.0,11.13,48205
48,207,5853,43.4,39850.0,48200.0,2.2,2285,421.0,2100,57.1,42.9,20.26,9.07,16.79,14.39,9.57,12.28,5.54,14.9,88.26,3.26,0.34,0.97,0.0,4.34,25.18,2.82,19.34,7.71,17.6,23.37,76.63,6.94,0.0,14.4,48207
48,209,177562,30.9,58583.0,180900.0,2.78,61360,973.0,81211,49.8,50.2,19.15,18.73,14.03,14.69,4.39,5.19,5.94,7.79,84.8,3.53,0.4,1.41,0.13,6.98,36.69,2.76,10.05,14.66,16.21,36.14,63.86,6.65,0.47,15.32,48209
48,211,4115,34.4,62813.0,123400.0,2.77,1466,713.0,1732,49.11,50.89,13.0,12.08,14.34,14.53,6.97,7.27,5.59,12.56,87.02,1.04,0.46,0.32,0.0,8.68,33.0,2.48,14.48,12.32,12.2,27.35,72.65,3.67,0.0,23.69,48211
48,213,79016,43.4,41607.0,91500.0,2.61,29780,749.0,28688,48.85,51.15,11.98,11.42,16.13,17.87,9.26,11.11,8.41,5.52,89.31,6.8,0.62,0.59,0.08,1.16,11.67,1.44,19.13,8.01,18.44,25.7,74.3,7.75,0.05,20.92,48213
48,215,819217,28.8,34782.0,79200.0,3.62,224021,661.0,278421,48.73,51.27,15.32,15.85,11.7,13.16,4.54,5.58,2.64,28.79,91.41,0.62,0.3,1.04,0.01,5.8,91.03,0.81,10.47,6.55,33.83,31.9,68.1,9.88,0.1,34.38,48215
48,217,34923,42.4,41382.0,85000.0,2.63,12902,651.0,13427,49.18,50.82,11.84,11.81,16.0,16.91,9.25,10.38,8.57,7.19,89.46,7.22,0.56,0.42,0.0,1.33,19.45,1.0,18.34,6.7,20.18,27.78,72.22,8.87,0.05,20.53,48217
48,219,23322,32.8,50665.0,81600.0,2.8,8089,654.0,10154,49.26,50.74,15.02,15.07,14.79,15.01,5.89,7.56,4.24,6.73,84.6,3.52,1.08,0.36,0.03,7.72,45.92,2.7,12.22,6.83,14.14,31.96,68.04,6.43,0.05,21.88,48219
48,221,53171,46.9,56100.0,153000.0,2.51,20932,847.0,20499,49.4,50.6,11.1,10.93,16.34,17.36,10.9,12.45,11.0,5.27,93.66,0.82,0.81,0.63,0.0,3.12,11.36,0.96,16.05,12.35,11.59,23.23,76.77,5.01,0.05,16.5,48221
48,223,35645,39.2,44396.0,92800.0,2.65,13273,676.0,14302,49.34,50.66,12.93,13.09,15.95,15.81,7.44,9.51,7.23,8.6,84.95,6.83,0.39,0.71,0.04,5.27,15.98,1.8,20.46,6.99,19.56,28.95,71.05,7.06,0.03,21.88,48223
48,225,22949,44.5,32698.0,76500.0,2.45,8046,635.0,7188,53.28,46.72,13.94,10.94,20.19,15.09,9.34,10.99,8.67,3.42,67.36,25.56,0.1,0.15,0.0,4.82,10.59,2.01,20.55,7.97,21.43,31.27,68.73,6.4,0.01,15.22,48225
48,227,36105,36.9,49575.0,73800.0,2.73,11206,779.0,13409,56.77,43.23,20.03,12.26,19.25,13.6,5.9,6.7,7.44,9.38,83.61,5.84,1.21,0.93,0.38,5.34,39.87,2.68,13.44,6.23,13.26,32.73,67.27,6.43,0.09,15.38,48227
48,229,3330,39.6,26384.0,42600.0,3.06,968,605.0,973,49.4,50.6,12.76,11.77,16.52,16.76,8.44,7.69,4.89,35.41,90.69,1.26,0.0,0.78,0.0,5.41,78.44,1.86,13.39,4.29,35.8,17.46,82.54,5.7,0.0,22.4,48229
48,231,88052,38.0,45197.0,94400.0,2.77,30832,755.0,33503,49.42,50.58,14.4,13.93,15.81,16.67,6.73,8.27,8.77,6.36,78.7,8.45,0.65,1.18,0.0,8.88,14.63,2.15,18.55,7.26,18.3,30.19,69.81,11.42,0.01,19.17,48231
48,233,21858,37.3,49353.0,73500.0,2.62,8297,694.0,8897,50.19,49.81,14.16,12.87,15.65,16.31,7.01,7.65,6.77,6.24,89.02,2.73,1.18,0.61,0.07,3.53,21.96,2.86,15.26,7.05,15.98,23.23,76.77,5.26,0.1,17.87,48233
48,235,1644,44.9,58500.0,104700.0,2.5,658,842.0,683,50.12,49.88,12.23,10.58,19.04,19.59,7.18,8.52,6.39,4.01,90.09,0.0,0.0,0.0,0.0,6.27,25.06,3.65,20.92,7.18,11.62,22.95,77.05,4.39,0.18,18.0,48235
48,237,8946,40.5,50324.0,76700.0,2.55,3031,717.0,3173,57.24,42.76,19.92,8.61,19.36,15.88,7.11,8.36,7.62,4.37,92.49,5.13,0.32,0.04,0.0,1.42,15.76,0.59,21.19,4.91,14.8,22.43,77.57,5.56,0.0,17.45,48237
48,239,14486,39.0,54926.0,87600.0,2.79,5109,805.0,5746,48.74,51.26,12.56,12.94,16.6,15.84,7.19,9.08,7.06,6.79,88.09,7.24,0.11,0.21,0.05,2.23,30.84,2.08,19.63,9.04,12.18,25.19,74.81,5.22,0.46,14.23,48239
48,241,35768,40.6,40820.0,86500.0,2.83,12310,677.0,11736,48.45,51.55,12.09,12.09,16.38,17.16,7.88,9.56,7.22,2.54,79.31,16.28,0.4,0.37,0.0,1.95,6.46,1.7,25.67,4.67,16.53,23.32,76.68,11.4,0.07,19.1,48241
48,243,2232,53.1,50165.0,93300.0,2.12,1023,830.0,897,48.97,51.03,7.97,7.53,15.46,24.69,16.26,11.16,8.74,20.16,90.86,0.31,1.3,1.08,0.0,6.27,38.49,0.18,14.02,14.92,5.51,24.54,75.46,7.09,0.0,23.12,48243
48,245,252872,35.9,43540.0,97900.0,2.53,93495,761.0,99890,51.13,48.87,17.01,14.12,16.46,15.5,5.63,7.52,6.45,11.44,58.14,33.61,0.35,3.49,0.04,2.56,18.58,1.82,18.45,8.58,18.62,36.96,63.04,8.82,0.26,20.94,48245
48,247,5239,36.7,35521.0,68500.0,3.09,1688,490.0,1756,50.6,49.4,15.71,11.07,12.92,15.58,7.71,10.73,5.31,6.57,94.67,1.26,0.04,0.0,0.0,3.05,91.95,0.97,16.07,5.97,17.47,21.86,78.14,16.5,0.38,25.5,48247
48,249,41461,34.6,42986.0,70100.0,2.97,13829,711.0,16035,49.32,50.68,13.53,14.29,15.1,14.99,6.12,7.7,5.05,6.04,93.88,0.58,0.36,0.36,0.14,3.86,79.47,0.81,18.0,4.53,22.02,31.68,68.32,6.64,0.0,22.41,48249
48,251,155450,36.7,58135.0,119200.0,2.84,53685,883.0,65694,49.93,50.07,14.26,13.73,16.34,16.39,5.78,6.98,6.51,6.87,91.94,2.58,0.62,0.82,0.36,1.55,19.52,2.14,15.84,8.01,11.83,26.45,73.55,7.31,0.11,20.55,48251
48,253,19978,39.2,43897.0,69000.0,2.26,5489,659.0,4757,63.33,36.67,25.62,7.39,21.96,13.14,6.56,7.52,7.76,3.05,72.46,15.37,0.88,0.39,0.0,7.93,26.59,2.98,16.33,5.26,11.44,23.85,76.15,4.19,0.0,11.87,48253
48,255,14879,35.5,45502.0,87200.0,2.83,4309,650.0,5026,59.14,40.86,24.78,9.6,17.02,13.05,6.57,7.94,6.72,3.96,63.59,9.01,0.09,0.22,0.0,25.45,51.48,1.65,17.15,6.86,20.69,24.74,75.26,4.82,0.04,12.25,48255
48,257,109289,35.8,60391.0,134700.0,3.05,35418,902.0,46869,49.03,50.97,13.53,14.17,16.26,16.65,5.12,6.32,6.26,7.74,82.76,9.53,0.57,0.82,0.27,3.13,18.81,2.92,15.98,8.28,13.74,22.6,77.4,8.75,0.18,19.25,48257
48,259,37361,43.6,73240.0,281200.0,2.72,13552,1002.0,15038,48.05,51.95,10.65,10.49,17.31,19.4,8.3,10.18,8.99,5.83,92.39,0.89,0.33,0.66,0.03,2.6,21.84,3.1,12.03,18.24,7.66,27.43,72.57,4.49,0.14,11.82,48259
48,261,565,29.4,36438.0,,3.88,145,558.0,185,52.21,47.79,17.17,10.97,16.99,9.03,3.54,8.5,3.72,16.28,98.05,0.0,0.0,0.18,0.0,1.77,66.19,0.0,19.12,5.49,26.73,67.59,32.41,0.0,0.0,30.97,48261
48,263,821,49.1,47024.0,72300.0,2.07,372,511.0,372,51.52,48.48,9.87,8.89,18.64,13.89,11.45,17.9,6.82,4.26,92.45,0.37,1.1,0.0,0.0,5.72,17.9,0.37,14.37,11.94,9.01,30.38,69.62,1.49,0.0,12.67,48263
48,265,50149,47.9,43810.0,158200.0,2.38,20316,780.0,18925,48.24,51.76,11.11,11.42,15.05,16.77,11.97,14.18,11.32,6.65,92.43,1.64,0.73,0.85,0.06,2.61,25.32,1.69,16.49,13.25,15.39,30.35,69.65,8.04,0.02,18.33,48265
48,267,4486,52.8,40125.0,85400.0,2.22,1990,645.0,2036,49.91,50.09,9.94,9.43,17.57,18.99,13.31,14.42,10.43,6.93,94.12,0.02,0.22,0.0,0.11,4.75,24.3,0.78,22.4,9.85,20.33,25.78,74.22,7.64,0.0,24.3,48267
48,269,267,46.2,63250.0,73000.0,2.36,113,743.0,160,50.94,49.06,19.48,10.49,21.35,17.23,6.74,10.49,0.0,18.35,97.0,0.0,0.0,0.0,0.0,3.0,24.72,0.0,29.59,12.36,7.12,69.91,30.09,5.14,0.0,22.47,48269
48,271,3577,44.9,38281.0,72200.0,3.0,1079,578.0,1098,58.48,41.52,17.08,8.3,22.2,18.9,8.14,6.51,15.07,18.12,97.96,1.2,0.53,0.0,0.0,0.11,62.09,0.2,17.08,8.08,15.99,20.76,79.24,13.23,0.17,22.34,48271
48,273,32029,28.0,38247.0,80800.0,2.76,10906,745.0,13385,51.83,48.17,20.69,17.8,12.33,12.19,5.45,6.77,5.8,6.88,85.76,4.05,0.49,2.02,0.0,6.16,71.33,1.52,9.95,9.35,24.51,47.1,52.9,11.73,0.0,21.66,48273
48,275,3796,40.9,40493.0,42900.0,2.55,1437,464.0,1467,50.11,49.89,12.43,10.83,15.46,15.04,8.8,11.64,7.01,6.64,86.96,7.38,0.61,0.08,0.03,4.48,33.06,0.47,22.02,8.14,15.94,27.35,72.65,7.09,0.0,18.7,48275
48,277,49566,40.3,40748.0,85900.0,2.56,19026,661.0,19896,48.54,51.46,13.16,12.92,15.33,16.98,7.92,10.04,7.19,4.68,80.98,12.51,0.3,0.83,0.25,0.84,7.18,4.3,18.27,7.2,18.31,34.72,65.28,7.38,0.01,19.0,48277
48,279,13742,36.1,39851.0,62000.0,2.78,4865,622.0,5412,50.69,49.31,12.87,12.44,14.81,14.94,7.07,9.12,4.0,10.78,87.21,5.84,0.33,0.15,0.0,4.56,53.53,1.91,16.4,7.25,23.09,30.22,69.78,6.16,0.0,22.18,48279
48,281,20219,40.8,49630.0,133300.0,2.66,7505,772.0,8187,49.0,51.0,12.11,12.33,16.81,17.02,8.24,9.22,15.58,6.2,87.89,4.17,0.57,0.92,0.06,2.67,18.75,3.72,14.01,9.62,14.46,27.26,72.74,8.6,0.05,18.58,48281
48,283,7191,31.7,37292.0,70100.0,3.19,1971,433.0,2200,55.92,44.08,18.26,12.24,16.95,10.0,7.11,6.52,2.06,8.83,80.0,1.0,0.13,0.0,0.0,17.79,83.24,1.08,15.51,6.24,13.52,29.63,70.37,8.12,0.0,24.99,48283
48,285,19549,44.9,48677.0,119300.0,2.48,7701,632.0,8424,48.37,51.63,11.03,11.07,16.46,16.4,9.56,12.18,7.42,6.03,78.05,6.97,0.02,0.38,0.0,12.84,17.54,1.73,25.55,8.26,9.03,22.02,77.98,4.03,0.2,14.72,48285
48,287,16664,39.9,53902.0,115800.0,2.69,5996,760.0,7367,50.37,49.63,13.88,12.73,16.78,16.68,7.63,8.77,7.88,6.96,80.09,11.47,0.07,0.41,0.0,6.99,23.09,0.98,22.53,8.23,14.25,25.47,74.53,5.68,0.05,16.59,48287
48,289,16819,44.9,49802.0,102800.0,2.72,6142,621.0,6063,49.4,50.6,11.27,11.02,16.2,16.24,10.77,11.9,10.14,6.48,87.73,7.84,0.45,0.36,0.0,2.65,13.95,0.98,21.11,8.44,13.81,17.91,82.09,7.47,0.05,19.54,48289
48,291,77486,36.4,48729.0,87900.0,2.82,25319,762.0,26872,49.28,50.72,14.16,15.14,16.52,16.69,5.71,6.74,6.48,7.33,80.8,10.69,0.3,0.67,0.02,5.79,20.03,1.73,19.24,4.36,16.19,24.64,75.36,11.5,0.06,21.03,48291
48,293,23454,39.3,37554.0,83500.0,2.77,8084,674.0,8900,51.55,48.45,15.67,11.98,15.96,16.24,7.82,9.08,6.63,9.45,78.6,17.61,0.22,0.58,0.06,1.72,20.44,1.22,20.08,6.76,22.12,25.54,74.46,8.22,0.01,22.81,48293
48,295,3483,34.4,63125.0,93000.0,2.87,1198,662.0,1611,53.57,46.43,18.89,12.49,14.41,14.96,5.11,7.69,6.2,13.67,86.28,0.37,0.95,0.78,0.03,8.3,29.74,3.3,20.56,9.04,9.1,28.63,71.37,4.97,0.14,19.41,48295
48,297,11873,42.0,50400.0,86900.0,2.78,3699,699.0,3840,54.08,45.92,16.59,10.76,17.11,14.89,9.81,10.14,11.24,6.5,88.44,3.34,0.56,1.22,0.0,4.31,36.94,2.12,19.73,7.13,13.2,19.09,80.91,4.26,0.02,17.22,48297
48,299,19323,56.3,48259.0,160600.0,2.21,8654,741.0,6458,47.71,52.29,8.17,8.04,16.0,18.23,16.33,17.3,13.46,2.85,95.25,2.24,0.09,0.27,0.0,0.71,9.27,1.44,17.58,15.23,14.7,21.98,78.02,5.77,0.0,16.02,48299
48,301,117,55.3,,92500.0,2.6,45,871.0,52,63.25,36.75,21.37,0.0,32.48,20.51,6.84,13.68,3.42,11.11,54.7,0.0,17.09,0.0,0.0,17.09,35.04,11.11,43.59,1.71,28.21,51.11,48.89,15.07,0.0,26.5,48301
48,303,290782,30.6,46075.0,112600.0,2.59,107540,811.0,135274,49.42,50.58,19.31,18.36,12.87,13.77,4.93,6.57,5.31,5.7,79.53,7.11,0.7,2.03,0.06,7.4,33.47,3.18,12.14,10.17,18.62,43.12,56.88,6.17,0.44,17.31,48303
48,305,5764,37.4,39526.0,69900.0,2.62,2188,580.0,2236,50.35,49.65,13.19,11.97,16.52,15.49,7.08,8.81,4.77,7.6,84.94,1.23,1.75,0.21,0.05,8.92,47.29,2.9,18.34,8.15,19.19,27.74,72.26,10.91,0.05,21.98,48305
48,307,8273,44.2,40561.0,67500.0,2.59,3145,658.0,3459,49.39,50.61,11.6,9.11,15.96,18.83,9.14,11.53,7.3,4.87,88.89,1.64,3.3,0.0,0.0,2.31,30.82,3.86,17.8,7.64,18.4,21.53,78.47,4.29,0.0,17.3,48307
48,309,241505,32.9,42687.0,114700.0,2.68,86769,765.0,102450,48.74,51.26,16.54,17.07,13.75,14.63,5.63,7.46,7.02,8.52,77.55,14.4,0.32,1.56,0.01,3.84,24.82,2.33,13.55,8.77,20.65,41.4,58.6,6.21,0.19,17.06,48309
48,311,778,42.2,46250.0,69300.0,2.8,278,523.0,285,52.06,47.94,14.27,9.9,12.72,10.67,13.5,16.2,5.91,4.24,93.96,0.0,1.54,0.0,0.0,4.5,48.07,0.0,19.15,5.78,11.83,21.58,78.42,14.06,2.44,11.31,48311
48,313,13838,35.1,39390.0,103100.0,2.32,4121,751.0,4012,62.49,37.51,32.75,8.4,15.02,12.93,6.81,7.8,7.31,6.47,74.12,18.74,0.15,0.33,0.14,2.92,21.69,3.6,15.73,5.38,14.0,33.03,66.97,5.67,0.0,13.54,48313
48,315,10248,49.1,34175.0,85500.0,2.26,4463,594.0,3585,47.81,52.19,10.16,10.73,18.22,19.67,10.99,12.26,11.46,1.03,74.75,22.92,0.23,1.62,0.0,0.09,3.87,0.39,22.63,6.58,22.09,24.13,75.87,8.01,0.13,20.78,48315
48,317,5252,31.9,55682.0,99400.0,3.18,1630,768.0,2217,49.96,50.04,14.83,13.61,14.03,15.27,5.81,6.3,3.81,9.08,84.27,2.32,0.67,0.0,0.21,12.4,45.56,0.13,16.28,7.71,13.18,24.48,75.52,3.54,0.0,26.01,48317
48,319,4066,50.5,37654.0,154800.0,2.37,1714,746.0,1861,54.01,45.99,11.61,7.4,19.33,16.26,12.47,14.39,9.42,10.23,90.75,0.02,0.93,3.12,0.0,3.0,24.57,2.16,22.68,11.46,14.19,21.35,78.65,6.79,0.0,26.05,48319
48,321,36598,37.2,40797.0,93700.0,2.7,13382,658.0,15154,49.51,50.49,13.64,14.18,15.82,15.42,6.87,8.24,7.37,11.11,80.41,10.19,0.46,2.08,0.2,2.88,39.86,3.78,18.38,7.66,21.4,32.22,67.78,6.36,0.3,22.51,48321
48,323,56548,29.9,33747.0,88700.0,3.48,16030,589.0,19617,49.29,50.71,15.02,14.08,13.07,14.42,4.82,6.28,2.06,33.29,93.11,0.13,1.06,0.49,0.03,4.42,95.18,0.76,9.05,4.33,26.3,29.98,70.02,13.06,0.17,32.57,48323
48,325,47392,38.5,57338.0,125100.0,2.98,14975,708.0,18649,51.66,48.34,14.95,12.04,17.31,16.46,6.96,7.89,9.65,5.26,90.24,2.28,0.48,0.28,0.04,4.21,50.78,2.48,16.89,8.67,14.04,18.88,81.12,6.62,0.09,13.77,48325
48,327,2182,45.7,34464.0,56200.0,2.25,951,534.0,756,48.81,51.19,10.17,8.02,14.25,17.74,11.5,14.21,7.97,4.54,87.17,1.19,1.7,0.0,0.0,0.73,36.76,9.21,17.09,6.28,14.53,28.81,71.19,8.29,0.0,24.75,48327
48,329,151290,32.1,68806.0,166700.0,2.83,52870,1089.0,73827,49.78,50.22,16.4,15.73,14.84,15.19,4.42,5.87,5.59,10.65,82.41,6.34,0.43,1.61,0.09,6.91,41.26,2.22,11.36,11.35,8.75,32.95,67.05,3.43,0.11,20.46,48329
48,331,24344,41.4,38929.0,80600.0,2.56,9346,652.0,8622,49.65,50.35,11.72,12.06,15.64,16.46,8.86,10.04,8.17,5.53,82.32,8.45,0.87,0.58,0.0,4.37,25.0,3.42,21.45,8.26,17.08,34.19,65.81,9.58,0.06,15.59,48331
48,333,4875,45.5,43920.0,120100.0,2.55,1848,520.0,1765,45.99,54.01,8.06,10.26,14.48,16.82,11.14,13.54,7.61,6.71,98.38,0.25,0.0,0.04,0.0,1.03,16.16,0.31,16.7,10.11,14.11,18.45,81.55,3.58,0.0,14.85,48333
48,335,9169,35.5,49870.0,48500.0,2.45,2753,603.0,2793,61.78,38.22,28.95,9.47,16.64,12.52,5.8,7.71,6.04,7.36,80.43,10.97,0.44,0.48,0.0,5.38,38.7,2.3,13.5,5.92,8.35,29.75,70.25,5.53,0.13,14.81,48335
48,337,19478,43.6,46172.0,96000.0,2.39,8024,727.0,7630,49.27,50.73,11.46,11.54,16.37,16.56,9.9,11.23,8.61,5.37,95.51,0.14,0.2,0.23,0.0,1.38,10.3,2.54,19.61,8.06,14.78,26.55,73.45,6.62,0.0,23.57,48337
48,339,502586,36.4,68838.0,176900.0,2.88,173238,1030.0,215439,49.53,50.47,14.17,13.75,16.31,17.13,5.25,6.41,6.44,12.76,86.41,3.54,0.55,2.51,0.03,3.72,22.17,3.25,12.87,14.04,11.91,28.19,71.81,6.1,0.57,16.56,48339
48,341,22281,31.1,49802.0,93000.0,3.21,6893,675.0,10253,51.67,48.33,16.9,14.33,13.74,13.75,4.36,5.18,2.56,27.67,79.59,2.95,0.77,8.48,0.0,5.64,52.64,2.58,11.88,5.47,19.84,32.54,67.46,4.08,0.2,20.82,48341
48,343,12700,43.3,39453.0,69300.0,2.53,4954,648.0,4209,48.06,51.94,11.08,12.76,16.06,16.55,9.25,11.59,9.48,3.94,69.08,23.12,0.98,0.02,0.0,4.55,8.77,2.24,18.75,6.57,18.47,27.88,72.12,12.66,0.08,17.69,48343
48,345,1071,44.3,31683.0,53100.0,2.41,445,541.0,437,55.65,44.35,17.46,8.59,17.09,13.17,11.11,13.45,4.95,2.05,94.86,1.21,0.28,0.0,0.0,3.08,15.03,0.56,17.27,9.8,16.9,28.09,71.91,11.05,0.65,30.63,48345
48,347,65531,30.2,39538.0,110400.0,2.52,23888,730.0,26227,47.93,52.07,17.41,19.32,13.04,14.33,5.42,7.02,5.3,9.08,76.16,18.34,0.52,1.6,0.0,2.07,18.45,1.32,13.27,8.48,22.51,44.28,55.72,8.62,0.07,21.73,48347
48,349,48118,38.2,41505.0,81300.0,2.7,17477,704.0,18801,49.29,50.71,12.29,13.28,16.37,16.04,7.0,8.71,6.58,10.99,76.78,13.64,2.1,0.68,0.91,3.29,25.22,2.61,16.11,7.04,20.35,33.49,66.51,10.94,0.02,20.89,48349
48,351,14231,41.6,38144.0,74900.0,2.88,4825,703.0,4810,51.63,48.37,14.69,11.47,17.83,17.04,8.16,8.9,9.44,1.73,76.96,20.91,0.36,0.59,0.0,0.2,3.38,0.99,29.89,3.11,12.63,23.44,76.56,12.08,0.0,19.35,48351
48,353,15061,37.9,37102.0,57200.0,2.62,5599,579.0,6182,50.58,49.42,14.62,12.52,15.06,16.01,7.32,9.48,6.36,3.3,87.92,4.18,0.42,0.35,0.01,4.34,35.5,2.78,17.65,5.75,20.64,32.72,67.28,7.66,0.07,19.76,48353
48,355,352060,34.9,50337.0,113200.0,2.72,126900,887.0,156965,49.19,50.81,15.33,15.17,15.42,15.95,5.56,7.19,7.76,8.26,86.79,4.05,0.46,1.82,0.07,5.0,62.03,1.81,14.56,8.31,17.6,42.73,57.27,6.64,0.73,18.88,48355
48,357,10642,31.7,51517.0,84200.0,2.86,3696,702.0,4849,51.11,48.89,14.88,14.53,14.95,13.87,4.67,5.44,4.56,20.67,85.9,0.44,2.34,0.38,0.0,7.03,50.94,3.91,14.74,6.2,13.6,27.08,72.92,5.19,0.0,23.52,48357
48,359,2071,32.4,50893.0,87100.0,2.52,640,675.0,728,54.9,45.1,12.89,10.91,12.65,13.86,6.57,8.93,4.68,2.41,85.37,6.95,0.53,0.53,0.0,0.48,14.44,6.13,9.37,11.4,10.33,23.91,76.09,7.43,0.0,9.46,48359
48,361,83217,38.1,49763.0,97800.0,2.57,32054,748.0,34360,49.55,50.45,13.87,13.4,16.45,16.8,6.61,8.14,7.5,2.29,87.36,8.23,0.5,1.06,0.02,0.87,6.69,1.97,22.19,6.91,15.25,23.54,76.46,8.36,0.05,17.34,48361
48,363,27921,41.2,39516.0,82800.0,2.62,10562,702.0,10528,49.5,50.5,12.79,11.74,15.87,17.67,8.17,9.67,7.61,5.9,90.59,2.45,0.93,0.39,0.04,4.0,19.36,1.6,20.47,7.14,19.43,31.88,68.12,8.28,0.11,23.38,48363
48,365,23900,38.0,50119.0,91800.0,2.63,8923,678.0,9788,48.27,51.73,14.72,13.55,14.79,16.23,7.44,9.08,6.46,4.33,80.96,17.61,0.0,0.46,0.07,0.33,8.91,0.58,18.22,5.98,14.68,22.43,77.57,5.75,0.18,18.31,48365
48,367,121418,39.6,67288.0,161800.0,2.78,42781,900.0,53023,50.01,49.99,13.17,12.6,17.65,17.81,6.69,7.43,8.98,4.09,93.25,1.71,0.87,0.63,0.03,1.98,11.23,1.53,14.35,12.39,9.71,22.25,77.75,6.1,0.06,15.24,48367
48,369,10004,32.5,45326.0,86400.0,3.08,3224,625.0,4377,51.48,48.52,16.22,13.06,14.21,14.41,5.76,6.69,3.15,19.53,85.64,1.67,1.61,0.0,0.23,8.49,61.39,2.37,15.57,6.44,16.95,31.76,68.24,3.58,0.47,23.63,48369
48,371,15807,35.8,50305.0,68800.0,3.17,4339,742.0,6219,56.96,43.04,20.12,11.47,18.87,13.22,6.07,6.2,6.39,13.69,84.8,4.29,0.8,0.16,0.06,9.32,67.71,0.58,18.4,4.48,10.39,29.85,70.15,4.84,0.14,17.79,48371
48,373,46113,43.5,39662.0,81500.0,2.4,17480,644.0,15383,53.69,46.31,14.84,10.04,18.49,16.41,9.6,9.93,9.36,6.69,83.59,11.01,1.33,0.57,0.05,1.38,14.19,2.07,20.29,5.85,15.79,21.29,78.71,10.04,0.16,18.37,48373
